model_key,model_label,repeat_index,iteration,carried_forward,center_error,legacy_normalized_rms_error,image_width_px,image_height_px
gpt_5_6_sol,GPT-5.6 SOL,4,22,False,340.6071395292626,0.2161727130837812,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,23,False,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,24,False,438.7713394717364,0.3090510661411845,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,25,False,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,26,False,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,27,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,28,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,29,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,30,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,31,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,32,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,33,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,34,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,35,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,36,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,37,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,38,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,39,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,40,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,41,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,42,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,43,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,44,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,45,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,46,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,47,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,48,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,49,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,50,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,51,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,52,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,53,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,54,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,55,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,56,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,57,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,58,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,59,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,4,60,True,101.25268124088281,0.08771498796102509,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,0,False,1488.6688175918,1.3951695191278657,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,1,False,1633.9613830015126,1.461623199273178,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,2,False,1327.1045396546124,1.3275231616096346,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,3,False,1704.6998007497018,1.6928076210969527,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,4,False,1114.1663506576954,0.8562121978831677,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,5,False,1044.2375221005614,0.7482756612261824,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,6,False,949.8327938793968,0.5939429287505779,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,7,False,1194.6636140867063,0.7366224217079562,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,8,False,503.71918985500054,0.4174351532585796,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,9,False,388.5591626352537,0.4040715835373899,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,10,False,381.6368174911036,0.40328434699790294,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,11,False,304.71457754975427,0.3686578112482156,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,12,False,306.581965403782,0.36943383806869257,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,13,False,551.5192029780344,0.6913507292745029,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,14,False,70.98189229346127,0.050010778562098214,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,15,False,238.68982858870748,0.27984472654501436,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,16,False,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,17,False,387.078796597409,0.2574331980694809,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,18,False,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,19,False,368.85717758358237,0.25575903326084215,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,20,False,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,21,False,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,22,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,23,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,24,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,25,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,26,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,27,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,28,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,29,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,30,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,31,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,32,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,33,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,34,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,35,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,36,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,37,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,38,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,39,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,40,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,41,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,42,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,43,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,44,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,45,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,46,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,47,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,48,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,49,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,50,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,51,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,52,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,53,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,54,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,55,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,56,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,57,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,58,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,59,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,5,60,True,64.08728727707053,0.03810998328155702,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,0,False,2204.637915240414,1.568485331913493,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,1,False,2317.136326911807,1.7528663279537327,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,2,False,1982.976372812544,1.4556432553310101,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,3,False,1771.2832831107216,1.3575042723158481,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,4,False,1576.6194033502595,1.2774615157111935,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,5,False,1434.7681753920242,1.1080526523609018,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,6,False,1074.3496905371135,1.0007344135910732,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,7,False,1036.9549861994105,0.993009555804751,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,8,False,816.070607218404,0.8947755788838786,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,9,False,733.7783168173618,0.8773268850282545,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,10,False,494.1965781097193,0.5580991330472097,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,11,False,202.5572901441464,0.1407822826875381,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,12,False,400.9066657392625,0.431731954822334,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,13,False,399.0258028929544,0.43092043081682013,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,14,False,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,15,False,265.6327780774145,0.14805062280353262,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,16,False,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,17,False,177.43699092116123,0.0994053892269121,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,18,False,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,19,False,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,20,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,21,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,22,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,23,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,24,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,25,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,26,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,27,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,28,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,29,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,30,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,31,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,32,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,33,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,34,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,35,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,36,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,37,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,38,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,39,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,40,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,41,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,42,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,43,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,44,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,45,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,46,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,47,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,48,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,49,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,50,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,51,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,52,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,53,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,54,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,55,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,56,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,57,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,58,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,59,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,6,60,True,142.1580995085696,0.07716067030109244,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,0,False,1205.4148976836639,0.7624114954576688,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,1,False,1088.4229087386066,0.7189999614586352,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,2,False,882.1787764063446,0.6631703372388718,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,3,False,675.9616292820799,0.6194019408253372,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,4,False,741.4068625332472,0.6315953502295024,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,5,False,687.0400346667881,0.6193071972008714,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,6,False,790.6230192172732,0.6793166846986161,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,7,False,470.1223074617984,0.508038209129824,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,8,False,764.852343338704,0.7518420469220313,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,9,False,585.2958320258936,0.4210800128979435,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,10,False,257.10911442192275,0.1606184903644347,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,11,False,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,12,False,122.36313944995192,0.0709128675905783,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,13,False,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,14,False,132.72688308165885,0.07526656500411646,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,15,False,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,16,False,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,17,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,18,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,19,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,20,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,21,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,22,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,23,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,24,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,25,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,26,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,27,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,28,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,29,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,30,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,31,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,32,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,33,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,34,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,35,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,36,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,37,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,38,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,39,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,40,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,41,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,42,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,43,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,44,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,45,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,46,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,47,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,48,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,49,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,50,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,51,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,52,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,53,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,54,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,55,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,56,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,57,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,58,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,59,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,7,60,True,100.32968650918174,0.05890164086677798,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,0,False,2198.4807321237095,1.3382607437378216,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,1,False,2002.6906237313651,1.2557014556841555,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,2,False,2410.8213299898703,1.4388422439080482,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,3,False,1836.6509305132556,1.1949058480010664,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,4,False,2046.7464250348055,1.4282824395773142,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,5,False,1656.6247939337459,1.0118676432698501,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,6,False,1488.7804467216229,0.9677434282034059,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,7,False,1316.3476912026379,0.8680324171543828,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,8,False,1102.450825700693,0.8391649166116518,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,9,False,863.6832744159824,0.6719662292739426,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,10,False,409.20101006298626,0.37646893884749716,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,11,False,273.06958411562323,0.30429781359424934,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,12,False,733.2103094879544,0.9348822085384851,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,13,False,324.89700877812874,0.3798119389686551,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,14,False,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,15,False,191.0524424047814,0.12947395340654644,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,16,False,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,17,False,161.51792483481174,0.11275759790914562,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,18,False,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,19,False,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,20,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,21,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,22,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,23,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,24,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,25,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,26,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,27,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,28,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,29,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,30,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,31,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,32,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,33,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,34,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,35,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,36,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,37,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,38,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,39,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,40,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,41,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,42,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,43,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,44,True,25.057710295539103,0.01416501421392,1920,1080
gpt_5_6_sol,GPT-5.6 SOL,8,45,True,25.057710295539103,0.01416501421392,1920,1080
